kepid,koi_disposition,koi_period,koi_prad,koi_teq,koi_score,koi_steff,koi_srad,koi_insol,stellar_class,is_planet,transit_ratio
7870390,CONFIRMED,5.169804269,1.66,569.0,1.0,3906.0,0.509,24.75,K,1,200.66523721615968
5094751,CONFIRMED,21.22261195,2.48,771.0,1.0,5945.0,1.302,83.56,G,1,17.245756595007617
7870390,CONFIRMED,20.09017037,2.25,362.0,1.0,3906.0,0.509,4.05,K,1,71.28361649627962
7907423,CONFIRMED,7.11373257,1.16,429.0,0.999,3561.0,0.411,8.01,M,1,113.52689914234435
7907423,CONFIRMED,3.306551643,0.91,554.0,0.999,3561.0,0.411,22.19,M,1,153.99729233867586
7907423,CONFIRMED,15.36845737,1.11,332.0,0.998,3561.0,0.411,2.86,M,1,49.198171410225285
7938496,CONFIRMED,13.81020318,4.56,833.0,1.0,5942.0,1.142,113.75,G,1,94.83567931112799
8490993,CONFIRMED,4.093578461,2.85,1182.0,1.0,6077.0,0.999,461.07,F,1,131.57192542693517
8490993,CONFIRMED,105.145959,3.43,401.0,0.999,6077.0,0.999,6.09,F,1,6.5185576936912994
8505670,CONFIRMED,10.8484518,2.34,499.0,1.0,4201.0,0.591,14.66,K,1,154.4552191308994
8505670,CONFIRMED,6.66833241,1.18,587.0,1.0,4201.0,0.591,28.06,K,1,54.33142466873514
8544996,CONFIRMED,4.082274889,10.55,1016.0,0.997,5655.0,0.794,251.48,G,1,1189.7043026393806
8552202,CANDIDATE,3.886655224,1.87,1010.0,1.0,5662.0,0.738,246.29,G,0,149.64023472126738
8150320,CONFIRMED,42.1406089,1.85,349.0,1.0,4500.0,0.646,3.49,K,1,21.25028620552277
8150320,CONFIRMED,4.617490562,1.62,728.0,1.0,4500.0,0.646,66.47,K,1,124.6997676050691
8150320,CONFIRMED,10.19849255,1.75,559.0,0.996,4500.0,0.646,23.11,K,1,62.17585558759859
8180063,FALSE POSITIVE,5.795063956,4.33,950.0,0.0,5865.0,0.827,192.74,G,0,292.1279234972433
8226994,CONFIRMED,7.15681552,2.47,782.0,1.0,5029.0,0.838,88.23,K,1,121.14326512638682
8226994,CONFIRMED,17.64830851,2.43,579.0,1.0,5029.0,0.838,26.49,K,1,43.25060385064631
8226994,CONFIRMED,4.14810719,1.08,938.0,0.957,5029.0,0.838,182.76,K,1,42.23613131848697
8247638,CONFIRMED,16.51410989,2.72,655.0,1.0,5527.0,0.866,43.57,G,1,58.94958956216562
8247638,CONFIRMED,30.1329298,3.14,536.0,1.0,5527.0,0.866,19.55,G,1,33.71062843016347
8247638,CONFIRMED,4.79090809,1.36,990.0,1.0,5527.0,0.866,227.24,G,1,52.45352139493872
11086270,CONFIRMED,31.71981013,3.09,743.0,1.0,5869.0,1.626,71.97,G,1,11.456562902194143
8247638,CONFIRMED,99.6415962,2.64,360.0,1.0,5527.0,0.866,3.97,G,1,9.559260753793504
8255887,CONFIRMED,4.708326451,10.6,1162.0,1.0,5560.0,1.21,431.02,G,1,1031.5130122229498
8256049,FALSE POSITIVE,16.37198661,48.03,438.0,0.0,4187.0,0.592,8.71,K,0,253.33516932310758
8414716,CONFIRMED,5.392026903,2.68,850.0,1.0,5198.0,0.801,123.33,K,1,213.5375102374559
9140402,CANDIDATE,2.494170338,2.42,1194.0,1.0,5569.0,0.829,480.19,G,0,346.28749562172044
9141746,CONFIRMED,6.491682808,9.66,1062.0,1.0,6123.0,1.107,301.54,F,1,748.14191383702
9159275,FALSE POSITIVE,3.044770796,24.54,1076.0,0.0,5525.0,0.753,317.36,G,0,556.6921497758611
9166862,CONFIRMED,3.855603916,13.61,1212.0,0.999,6033.0,1.046,508.65,F,1,1259.6470243858937
9166870,FALSE POSITIVE,3.855599139,3.57,1158.0,0.0,5936.0,0.965,425.74,G,0,267.37738100734646
11449844,CONFIRMED,38.47876629,13.26,484.0,0.92,5510.0,0.879,13.01,G,1,126.21766413706918
8605074,FALSE POSITIVE,37.601661282,27.22,606.0,0.0,6140.0,1.096,31.86,F,0,129.16184642950637
8628973,CONFIRMED,3.314947362,3.94,1155.0,1.0,5609.0,0.944,421.03,G,1,421.7864862736243
8655354,FALSE POSITIVE,6.71969089,4.37,952.0,0.0,5931.0,0.866,194.18,G,0,144.30723315607753
8672910,CONFIRMED,39.6431552,10.98,472.0,0.996,5231.0,0.9,11.74,G,1,122.51043024950748
8686150,FALSE POSITIVE,51.42598578,29.66,549.0,0.0,6257.0,1.147,21.4,F,0,94.44058147522787
8689031,CONFIRMED,21.80451611,2.6,543.0,1.0,5481.0,0.708,20.48,G,1,52.507471123146146
8689373,CONFIRMED,10.28194593,2.53,680.0,1.0,5196.0,0.775,50.6,K,1,108.02429885954479
8689373,CONFIRMED,18.11993039,2.95,563.0,1.0,5196.0,0.775,23.77,K,1,83.16257113391704
8689373,CONFIRMED,3.78402867,1.7,949.0,1.0,5196.0,0.775,191.78,K,1,112.60485507896536
8826878,CONFIRMED,5.15448142,2.94,964.0,1.0,5431.0,0.884,204.1,G,1,135.31914137736868
5897826,FALSE POSITIVE,33.80364366,20.7,745.0,0.0,5855.0,1.796,72.71,G,0,143.6738609851977
8883593,CONFIRMED,5.743469797,3.13,982.0,1.0,5897.0,0.891,219.95,G,1,215.93218800380853
8951215,CANDIDATE,39.4759093,4.06,577.0,1.0,6225.0,1.031,26.13,F,0,25.651087408897254
9016295,FALSE POSITIVE,19.974485239,26.56,700.0,0.0,6108.0,0.997,56.84,F,0,243.1451895700089
9077124,CONFIRMED,3.166353562,3.82,1273.0,1.0,6007.0,0.998,621.92,F,1,465.3302201253039
9097120,FALSE POSITIVE,23.899634407,44.04,652.0,0.0,6192.0,0.924,42.8,F,0,203.2123135146165
9466668,CONFIRMED,3.388012244,2.11,1315.0,1.0,5553.0,1.25,705.93,G,1,82.6738452601649
9466668,CONFIRMED,5.83909761,2.06,1097.0,1.0,5553.0,1.25,341.48,G,1,46.856555288857386
9466668,CONFIRMED,1.620467654,1.57,1681.0,1.0,5553.0,1.25,1893.42,G,1,98.49008686229537
9466668,CONFIRMED,10.6816951,2.3,897.0,1.0,5553.0,1.25,152.75,G,1,28.815651178809624
9479273,CONFIRMED,6.104849417,3.18,784.0,1.0,5085.0,0.712,89.25,K,1,342.3999278637736
8359498,CONFIRMED,3.578780566,10.43,1145.0,0.999,5524.0,0.994,406.6,G,1,1357.0823665862056
9171801,FALSE POSITIVE,3.187067566,23.88,1079.0,0.0,5450.0,0.811,319.76,G,0,325.50298307670084
9334289,CONFIRMED,5.826657508,4.09,1013.0,1.0,5561.0,1.06,248.57,G,1,264.14801245599483
9334289,CONFIRMED,12.41216347,2.58,787.0,0.998,5561.0,1.06,90.65,G,1,49.25007646551725
9334289,CONFIRMED,18.74649011,3.05,686.0,1.0,5561.0,1.06,52.38,G,1,42.503956491298624
9347899,CONFIRMED,20.86021229,5.5,781.0,1.0,6035.0,1.257,87.76,F,1,91.58583687644725
9347899,CONFIRMED,42.63427848,5.22,615.0,1.0,6035.0,1.257,33.82,F,1,40.326705676666585
9347899,CONFIRMED,87.6476068,4.0,484.0,0.973,6035.0,1.257,12.94,F,1,11.518854157692758
9347899,CANDIDATE,9.61731426,1.94,1010.0,0.975,6035.0,1.257,246.13,F,0,24.331117157442247
9388479,CONFIRMED,9.467821474,2.13,407.0,0.953,3582.0,0.458,6.47,M,1,236.27399461883851
9388479,CONFIRMED,0.893040969,1.24,893.0,0.704,3582.0,0.458,151.14,M,1,830.5330054796177
11359879,CONFIRMED,4.942783419,10.62,1008.0,0.996,5514.0,0.978,244.42,G,1,982.5840196296895
9406990,CONFIRMED,20.83426731,2.74,595.0,1.0,5537.0,0.88,29.62,G,1,47.441073174941415
9415172,CONFIRMED,9.94602357,3.12,807.0,1.0,5344.0,1.013,100.34,G,1,99.98970875151466
9415172,CONFIRMED,1.04562195,1.45,1710.0,0.998,5344.0,1.013,2031.84,G,1,203.70651170817524
9415172,CONFIRMED,5.71462396,1.78,971.0,0.949,5344.0,1.013,210.16,G,1,52.11191533939532
9904059,FALSE POSITIVE,102.9641952,39.0,797.0,1.0,5047.0,2.747,95.4,K,0,18.420966592472332
3231341,CONFIRMED,8.14515981,3.43,1050.0,1.0,5896.0,1.24,287.91,G,1,54.85466343477429
3231341,CONFIRMED,18.9985279,43.17,792.0,1.0,5896.0,1.24,93.03,G,1,22.670177514122027
3231341,CONFIRMED,4.24439049,2.07,1305.0,0.999,5896.0,1.24,686.99,G,1,40.995285520960635
2860866,CANDIDATE,90.1240507,7.12,485.0,1.0,6520.0,1.215,13.09,F,0,33.51269696092344
7626506,CONFIRMED,28.5742692,2.32,538.0,1.0,5551.0,0.812,19.83,G,1,28.86862982308573
10460629,CANDIDATE,154.608014,3.87,242.0,0.0,6449.0,1.309,0.81,F,0,5.55016507747134
10319385,CANDIDATE,0.689210173,1.32,1943.0,1.0,5630.0,0.954,3158.4199999999996,G,0,282.9325619951347
10482160,CONFIRMED,7.34373964,1.84,839.0,0.965,5757.0,0.762,117.5,G,1,78.21628055430352
10485069,FALSE POSITIVE,0.445277068,35.74,2562.0,0.0,6167.0,1.064,3158.4199999999996,F,0,419.28950178947906
3233043,FALSE POSITIVE,0.379463865,48.03,3000.0,0.0,5075.0,1.783,3158.4199999999996,K,0,5200.231647880359
6579806,FALSE POSITIVE,9.88047978,23.6,860.0,0.0,6113.0,0.917,129.45,F,0,491.5449561296506
3560301,FALSE POSITIVE,4.6484156,5.06,2259.0,0.0,6980.0,2.747,3158.4199999999996,F,0,27.622315009871322
4044005,FALSE POSITIVE,17.512014768,13.66,804.0,0.0,6224.0,1.132,98.77,F,0,257.6345474676224
11502218,CANDIDATE,3.9886021,34.39,3145.0,0.0,4813.0,2.747,3158.4199999999996,K,0,168.8561513819591
11180361,CANDIDATE,0.533059312,48.03,3749.0,1.0,8523.0,2.747,3158.4199999999996,A,0,2806.0667290247056
5802246,FALSE POSITIVE,0.525154153,23.61,2073.0,0.0,5582.0,0.846,3158.4199999999996,G,0,1423.3915807955154
6066403,FALSE POSITIVE,1.303861044,27.85,1610.0,0.0,5758.0,0.902,1595.19,G,0,458.79122070004877
6209637,FALSE POSITIVE,0.73452496,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,573.0234136631653
5988031,FALSE POSITIVE,2.55549176,23.35,1312.0,0.0,5948.0,0.901,701.68,G,0,44.5315464449003
7684873,FALSE POSITIVE,2.947376671,48.03,2404.0,0.0,8090.0,2.234,3158.4199999999996,A,0,146.97816002357848
8559644,CONFIRMED,154.608014,7.67,333.0,1.0,5873.0,1.235,2.92,G,1,22.55704545819986
2851100,FALSE POSITIVE,0.890110752,1.25,1372.0,0.0,4768.0,0.711,838.42,K,0,361.19100828477576
3130300,FALSE POSITIVE,5.76573396,7.47,1964.0,0.0,5772.0,2.747,3158.4199999999996,G,0,43.01273727170027
3240158,CONFIRMED,7.42608123,2.47,1037.0,1.0,6049.0,1.176,273.78,F,1,59.69501090415624
3240158,CONFIRMED,15.9868932,1.62,803.0,0.989,6049.0,1.176,98.51,F,1,11.165396413607116
3228959,FALSE POSITIVE,0.73094589,17.12,1922.0,0.0,5901.0,0.848,3158.4199999999996,G,0,342.29619924396866
3218908,CONFIRMED,18.92537246,13.92,1171.0,1.0,4941.0,2.747,443.58,K,1,33.86459111198914
10341913,FALSE POSITIVE,0.933749106,3.22,2863.0,0.0,6215.0,2.188,3158.4199999999996,F,0,199.4111681644812
10480921,FALSE POSITIVE,2.037440623,1.19,1572.0,0.0,6253.0,1.015,1448.05,F,0,58.21028532618984
10287723,CANDIDATE,154.608014,2.99,25.0,0.0,4500.0,0.726,0.0,K,0,9.539608988186085
10350571,CONFIRMED,31.5925809,1.78,688.0,0.994,5676.0,1.487,53.09,G,1,4.592850468889675
10350571,CONFIRMED,17.157236,1.55,844.0,0.997,5676.0,1.487,119.87,G,1,6.434602869599742
3749365,CONFIRMED,1.97376085,8.78,753.0,0.998,3807.0,0.503,76.1,K,1,2460.6324520014673
11013201,CONFIRMED,13.118962443,8.25,1768.0,0.632,7221.0,2.747,2310.43,F,1,28.371146088507786
11673674,FALSE POSITIVE,4.618767792,7.48,1170.0,0.0,6013.0,1.033,442.78,F,0,952.4401741130008
11013201,CANDIDATE,7.82187328,2.78,2101.0,0.0,7221.0,2.747,3158.4199999999996,F,0,5.39512703534875
9414417,CANDIDATE,53.5057611,2.52,675.0,0.999,6247.0,1.762,49.16,F,0,3.6556811075807683
3632418,CONFIRMED,2.785821236,1.69,1784.0,1.0,6202.0,1.733,2388.98,F,1,24.732383797507964
3441784,FALSE POSITIVE,52.56901867,48.03,737.0,0.0,7240.0,1.717,69.62,F,0,92.38711550785736
5820218,FALSE POSITIVE,3.411758679,14.71,684.0,0.0,3995.0,0.561,51.85,K,0,167.24512302471672
5876368,FALSE POSITIVE,0.525426427,1.45,2069.0,0.0,5791.0,0.802,3158.4199999999996,G,0,617.7839242943143
5809890,CONFIRMED,1.269091415,1.41,1331.0,1.0,5041.0,0.766,740.47,K,1,268.6173714286768
5809890,CONFIRMED,2.853133997,1.36,1016.0,1.0,5041.0,0.766,251.77,K,1,97.12127095725747
6131236,CONFIRMED,6.79685353,2.01,985.0,1.0,6061.0,0.97,222.91,F,1,57.83558499016235
9048161,FALSE POSITIVE,8.667822346,48.03,1303.0,0.0,6266.0,1.889,681.39,F,0,244.8019716254577
3218908,CONFIRMED,1.475323222,5.88,2740.0,0.993,4941.0,2.747,3158.4199999999996,K,1,104.99394145644376
3218908,CONFIRMED,4.15246118,7.62,1941.0,1.0,4941.0,2.747,3158.4199999999996,K,1,53.799419263926744
3235672,FALSE POSITIVE,6.7210783,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,62.6238798616585
2837111,CONFIRMED,8.7348852,1.59,890.0,0.995,5982.0,0.96,148.62,G,1,30.990676328522323
3120276,FALSE POSITIVE,10.26547688,1.81,770.0,0.0,5699.0,0.853,83.13,G,0,38.92658905876373
2307199,CANDIDATE,13.4471791,5.24,848.0,0.752,6276.0,1.041,122.34,F,0,106.20814888975488
3547091,FALSE POSITIVE,3.305577989,25.89,1027.0,0.0,5534.0,0.707,263.55,G,0,1469.2438103598467
3869825,FALSE POSITIVE,4.800653901,16.91,1347.0,0.0,6715.0,1.241,778.45,F,0,1011.6746801906144
3655332,FALSE POSITIVE,15.06649901,48.03,932.0,0.0,5751.0,1.626,177.96,G,0,322.3509321426624
4042026,FALSE POSITIVE,34.82008158,11.36,459.0,0.0,5114.0,0.784,10.49,K,0,139.47985701416613
3344419,FALSE POSITIVE,0.651784374,33.65,2090.0,0.0,5555.0,1.061,3158.4199999999996,G,0,4264.140275323631
11192141,FALSE POSITIVE,1.353771892,48.03,3749.0,1.0,4283.0,2.747,3158.4199999999996,K,0,996.5489813848196
11494130,FALSE POSITIVE,18.95491633,48.03,1139.0,0.0,6362.0,2.534,397.48,F,0,45.76649059785114
5648449,FALSE POSITIVE,4.348866254,48.03,3749.0,0.0,3598.0,2.747,3158.4199999999996,M,0,143.85358469568607
12167361,FALSE POSITIVE,47.93094546,48.03,905.0,0.0,8214.0,1.938,158.41,A,0,44.73936367037815
8607720,FALSE POSITIVE,3.99751422,2.98,2203.0,0.0,5066.0,2.747,3158.4199999999996,K,0,8.20509901775909
1433962,FALSE POSITIVE,1.592633181,1.56,1053.0,0.0,4506.0,0.651,290.51,K,0,397.51777594039714
9032900,CONFIRMED,67.5923754,12.1,588.0,0.0,6038.0,1.744,28.2,F,1,61.51729356148653
5956342,CONFIRMED,17.02902786,2.54,755.0,1.0,5839.0,1.067,76.66,G,1,33.407661592726996
5956342,CONFIRMED,6.84619236,1.67,1022.0,0.945,5839.0,1.067,258.41,G,1,36.04923540302043
5956342,CONFIRMED,67.8321638,2.39,476.0,0.765,5839.0,1.067,12.14,G,1,7.486124156340122
5956342,CONFIRMED,43.1312147,2.39,554.0,0.815,5839.0,1.067,22.21,G,1,10.38227193726589
5956656,CONFIRMED,1.224866441,1.54,1741.0,0.999,5553.0,1.107,2174.33,G,1,160.01744634295193
3109930,CONFIRMED,37.8102649,2.33,566.0,0.931,6085.0,0.973,24.27,F,1,15.083205619117468
2854914,CONFIRMED,25.93406406,2.48,695.0,1.0,5952.0,1.225,55.1,G,1,15.982840138014218
2854914,CONFIRMED,83.4463485,2.73,471.0,0.912,5952.0,1.225,11.59,G,1,6.027825172002583
3337425,FALSE POSITIVE,7.04710032,25.2,986.0,0.0,5766.0,1.068,223.84,G,0,56.88864664835649
3116412,CONFIRMED,12.99204853,2.03,866.0,0.989,5765.0,1.242,132.94,G,1,20.828124169576206
3865567,FALSE POSITIVE,11.11620211,8.96,853.0,0.0,6122.0,0.996,125.21,F,0,435.7513431356638
3544689,FALSE POSITIVE,1.922861499,5.09,1392.0,0.0,5778.0,0.911,884.12,G,0,996.5356324397445
4037164,FALSE POSITIVE,0.635445336,19.0,1177.0,0.0,3920.0,0.55,451.42,K,0,4008.8420760711983
3443790,FALSE POSITIVE,1.665784138,48.03,2636.0,0.0,6261.0,2.747,3158.4199999999996,F,0,1204.3577281319988
3966912,FALSE POSITIVE,55.6639167,34.14,434.0,0.0,5587.0,0.853,8.38,G,0,61.33955715696161
8394721,CONFIRMED,52.09081627,7.14,592.0,0.994,6198.0,1.324,29.07,F,1,55.558737743696334
11607193,FALSE POSITIVE,7.1548608,7.41,1482.0,0.0,7443.0,1.739,1141.57,F,0,109.07270201539072
1161345,CONFIRMED,4.28746668,2.29,942.0,0.711,5296.0,0.815,186.31,G,1,184.28131551100475
10227501,FALSE POSITIVE,2.002779769,1.42,1311.0,0.0,5346.0,0.892,696.4,G,0,130.06921880885048
2854698,CONFIRMED,8.18739443,1.92,782.0,1.0,5251.0,0.849,88.36,G,1,63.21913576111907
2854698,CONFIRMED,76.0498163,1.75,372.0,0.881,5251.0,0.849,4.53,G,1,5.863262026051731
8559644,CONFIRMED,3.341799486,1.67,1356.0,1.0,5873.0,1.235,798.41,G,1,53.32456383051822
6032981,FALSE POSITIVE,3.3226948,15.33,3749.0,0.0,5234.0,2.747,3158.4199999999996,G,0,23.68559399436867
5866099,FALSE POSITIVE,36.97708808,38.6,602.0,0.0,5589.0,1.239,31.08,G,0,34.34288814880634
5964985,FALSE POSITIVE,1.851409163,20.42,2154.0,0.0,7117.0,1.469,3158.4199999999996,F,0,125.58002015246589
6066416,FALSE POSITIVE,1.303859704,0.98,2393.0,0.0,6802.0,1.521,3158.4199999999996,F,0,28.14720010704465
1996679,FALSE POSITIVE,145.5624926,40.15,387.0,0.0,6148.0,1.095,5.33,F,0,20.13980351419181
2849805,CONFIRMED,3.749105745,1.68,1160.0,1.0,5751.0,0.983,428.25,G,1,48.70494790485031
3114811,CONFIRMED,11.08956602,3.51,1422.0,1.0,6353.0,2.747,965.62,F,1,13.354895920444685
2853446,CANDIDATE,7.37290344,2.67,1004.0,1.0,5973.0,1.07,240.11,G,0,27.83164077352951
3003992,FALSE POSITIVE,7.24476126,0.65,837.0,0.0,5370.0,0.874,116.02,G,0,8.005784858671795
3942446,CANDIDATE,119.0624882,10.4,366.0,1.0,5697.0,0.92,4.26,G,0,40.79118514507913
3554031,CONFIRMED,8.70798309,2.01,543.0,1.0,4362.0,0.554,20.59,K,1,163.02282461138768
3554031,CANDIDATE,14.8623076,1.57,454.0,0.0,4362.0,0.554,10.08,K,0,56.51881407702799
3554031,CONFIRMED,4.17634276,1.23,694.0,0.999,4362.0,0.554,54.8,K,1,127.26445853309225
8394721,CONFIRMED,27.40229859,3.63,734.0,1.0,6198.0,1.324,68.46,F,1,27.27873348087621
7295235,CONFIRMED,3.179267286,1.21,1101.0,1.0,5511.0,0.857,347.01,G,1,63.190660591724786
2302548,CONFIRMED,10.38122447,2.18,672.0,1.0,5095.0,0.78,48.37,K,1,77.20669197705924
2302548,CONFIRMED,24.5709023,2.82,505.0,1.0,5095.0,0.78,15.33,K,1,31.101828930393005
10743597,FALSE POSITIVE,81.221876,16.59,385.0,0.0,5619.0,0.874,5.2,G,0,59.79546692568392
10743597,FALSE POSITIVE,0.817026268,2.92,1784.0,0.0,5619.0,0.874,2386.13,G,0,1402.035705417491
9818381,CONFIRMED,3.024092505,12.14,1489.0,1.0,6063.0,1.358,1162.54,F,1,1606.0024592402472
6124941,FALSE POSITIVE,5.670155713,5.85,341.0,1.0,3337.0,0.183,3.21,M,0,94.65348522431312
6060203,CONFIRMED,1.022678654,1.14,1734.0,1.0,5366.0,1.02,2138.47,G,1,126.3348946364143
5880320,CONFIRMED,12.10968709,2.98,1005.0,1.0,6021.0,1.458,240.8,F,1,23.51010376107084
5880320,CONFIRMED,4.75796103,1.7,1372.0,0.758,6021.0,1.458,835.65,F,1,26.166670810248316
5880320,CONFIRMED,20.4972755,2.96,843.0,1.0,6021.0,1.458,119.42,F,1,11.85035542894469
3003992,FALSE POSITIVE,13.55480534,0.62,679.0,0.0,5370.0,0.874,50.41,G,0,3.5633119612177326
6307537,FALSE POSITIVE,29.74454668,20.06,455.0,0.0,4889.0,0.788,10.1,K,0,163.28035025208862
6359798,FALSE POSITIVE,14.15402428,48.03,777.0,0.0,5850.0,1.037,86.13,G,0,343.1320947260661
6311681,FALSE POSITIVE,0.844786082,35.27,1864.0,0.0,5705.0,0.915,2846.03,G,0,2922.041511569316
6365321,FALSE POSITIVE,0.848483947,32.11,1908.0,0.001,5941.0,0.936,3117.82,G,0,2248.009531286984
6301035,FALSE POSITIVE,11.99097576,37.47,880.0,0.0,6110.0,1.072,141.63,F,0,177.15822652951474
3859079,CONFIRMED,53.5292702,2.28,348.0,1.0,4736.0,0.708,3.48,K,1,20.289833878587046
3557493,FALSE POSITIVE,0.393726813,24.17,2705.0,0.0,6277.0,1.031,3158.4199999999996,F,0,1433.98920611485
4061149,CONFIRMED,2.757584622,1.01,615.0,1.0,3683.0,0.424,33.79,M,1,204.2004424841908
3444588,CONFIRMED,0.928310036,1.16,1115.0,0.99,4109.0,0.602,365.72,K,1,405.25254000377953
8394721,CONFIRMED,13.48457668,3.39,929.0,1.0,6198.0,1.324,176.29,F,1,48.46277458374021
3962243,CONFIRMED,31.8841473,3.7,563.0,0.999,5779.0,0.974,23.82,G,1,28.540829128587045
10743597,CANDIDATE,16.15811112,48.03,660.0,0.0,5619.0,0.874,44.83,G,0,143.56876139616497
10015516,FALSE POSITIVE,67.69213907,48.03,1173.0,0.0,5355.0,2.747,448.21,G,0,71.74688326775608
10154388,CONFIRMED,12.06222962,1.62,750.0,0.999,5547.0,0.933,74.8,G,1,24.88760448584463
1432789,CONFIRMED,9.93146307,2.41,931.0,0.848,5782.0,1.22,177.83,G,1,40.13507347211029
1718189,CONFIRMED,21.85362905,1.75,618.0,1.0,5830.0,0.876,34.57,G,1,16.2718969552565
5880320,CONFIRMED,8.19345065,1.74,1144.0,0.884,6021.0,1.458,405.75,F,1,14.084419975117564
5130369,FALSE POSITIVE,19.97867,6.85,1351.0,0.0,9651.0,1.895,788.02,A,0,47.26540855822734
6037187,CONFIRMED,41.8059544,2.02,533.0,1.0,5907.0,0.973,19.02,G,1,10.390864321470914
6147122,FALSE POSITIVE,15.45158184,2.02,1285.0,0.0,7839.0,2.069,643.83,A,0,5.520470388292621
8257407,FALSE POSITIVE,89.698168533,48.03,554.0,0.0,6214.0,1.583,22.33,F,0,54.144918223310405
8218274,FALSE POSITIVE,1.187352427,48.03,2251.0,0.557,6424.0,1.489,3158.4199999999996,F,0,4090.3609489147907
3964562,FALSE POSITIVE,3.012476582,48.03,2371.0,0.0,8601.0,2.031,3158.4199999999996,A,0,377.92824907012005
5735762,CONFIRMED,4.77800306,1.85,932.0,1.0,5192.0,0.873,177.79,K,1,98.995332162889
6292162,FALSE POSITIVE,7.814839231,5.33,903.0,0.0,5887.0,0.931,156.74,G,0,257.2413763837287
6307521,FALSE POSITIVE,29.7452499,3.6,557.0,0.0,5334.0,1.004,22.74,G,0,26.185693602123678
6359320,CONFIRMED,5.32667299,2.26,1007.0,1.0,5831.0,0.921,242.97,G,1,114.78083996292027
3848972,FALSE POSITIVE,0.741057213,26.67,1730.0,0.0,5496.0,0.776,2128.29,G,0,2693.8540843809315
3860441,FALSE POSITIVE,2.988085455,21.81,1101.0,0.0,5497.0,0.809,348.05,G,0,268.66701508039705
3765771,FALSE POSITIVE,2.783883492,48.03,1934.0,0.0,6028.0,2.147,3158.4199999999996,F,0,324.69031214758894
3557341,FALSE POSITIVE,0.393727296,23.05,2216.0,0.0,5628.0,0.808,3158.4199999999996,G,0,2294.7354912370615
3859628,CONFIRMED,8.17242644,3.29,858.0,1.0,5705.0,0.905,127.95,G,1,105.75806418638133
3644071,CANDIDATE,154.608014,48.03,169.0,0.0,5609.0,1.048,0.19,G,0,31.4129900148643
1718189,CONFIRMED,13.0607936,1.45,734.0,1.0,5830.0,0.876,68.66,G,1,18.115285123256214
1431122,CANDIDATE,4.2989201,2.12,1046.0,0.99,5300.0,0.986,283.62,G,0,55.26969435882281
3858949,FALSE POSITIVE,25.9518461,22.32,521.0,0.0,5372.0,0.796,17.37,G,0,40.78707911264933
3858824,FALSE POSITIVE,25.9518536,24.6,494.0,0.0,5198.0,0.742,14.09,K,0,77.75552494639535
2157247,FALSE POSITIVE,5.68628739,4.5,1059.0,0.0,6052.0,0.956,297.81,F,0,854.1073756738136
7601633,FALSE POSITIVE,15.663886949,27.36,1060.0,0.0,5996.0,2.221,298.77,G,0,310.057140722026
8242681,FALSE POSITIVE,4.020628573,16.94,1232.0,0.008,6210.0,1.033,543.92,F,0,1207.945452264486
8260218,CANDIDATE,5.714817603,9.29,943.0,1.0,5695.0,0.842,187.27,G,0,849.8433961305203
8246781,FALSE POSITIVE,154.608014,48.03,379.0,0.0,6025.0,1.367,4.89,F,0,31.4129900148643
8264070,FALSE POSITIVE,2.897432135,14.35,2170.0,0.0,5970.0,2.747,3158.4199999999996,G,0,422.3394864777394
8222813,CONFIRMED,8.70420525,2.86,748.0,1.0,5074.0,0.863,74.13,K,1,123.4920327734689
6359320,CONFIRMED,8.1280933,1.39,875.0,1.0,5831.0,0.921,138.51,G,1,27.571041784178338
6359320,CANDIDATE,2.83668931,1.19,1242.0,1.0,5831.0,0.921,562.48,G,0,58.55417419682101
6362874,CONFIRMED,0.974868896,1.16,1612.0,1.0,5487.0,0.832,1605.87,G,1,202.69392203482508
6272413,CONFIRMED,4.89721006,1.48,904.0,1.0,5093.0,0.847,157.93,K,1,56.03190319346848
8279765,FALSE POSITIVE,2.757794163,20.05,1231.0,0.0,5747.0,0.891,542.43,G,0,1761.0813980100515
8330548,FALSE POSITIVE,1.914158508,13.63,1646.0,0.0,6289.0,1.118,1730.47,F,0,2537.250692511615
3348082,FALSE POSITIVE,3.98216698,3.32,1374.0,0.0,5570.0,1.548,842.48,G,0,95.7518863259722
3853673,FALSE POSITIVE,0.643794198,19.51,2011.0,0.0,5958.0,0.83,3158.4199999999996,G,0,709.3881886770281
3447722,CONFIRMED,16.08832318,3.42,875.0,0.986,6157.0,1.33,138.64,F,1,37.15738385608437
3447722,CONFIRMED,10.30067919,2.2,1015.0,0.994,6157.0,1.33,251.55,F,1,26.3866095610342
3447722,CONFIRMED,35.6757453,3.02,671.0,0.998,6157.0,1.33,47.96,F,1,13.20785301155292
3447722,CANDIDATE,1.00861677,2.39,878.0,0.0,5706.8232800782525,1.0,141.3,G,0,417.3041858108308
1432214,FALSE POSITIVE,154.608014,36.14,375.0,0.0,6018.0,1.212,4.68,F,0,31.4129900148643
2165002,CONFIRMED,16.56806842,2.54,548.0,1.0,4987.0,0.716,21.27,K,1,80.35939774324038
2165002,CONFIRMED,47.3329299,2.18,386.0,1.0,4987.0,0.716,5.25,K,1,19.679745199969123
